entrezgene	mygene_symbol	chembl_drugid	drug_name	interaction_score	approved
2301	FOXE3	CHEMBL2386284	NORENDOXIFEN	1.591141552596802	FALSE
2301	FOXE3	CHEMBL2386285	NORENDOXIFEN	1.591141552596802	FALSE
2637	GBX2	CHEMBL18132	SR2640	0.005339401	FALSE
11283	CYP4F8	CHEMBL1084546	PF-562271	0.009003373	FALSE
3767	KCNJ11	CHEMBL1084546	PF-562271	0.005787883	FALSE
6867	TACC1	CHEMBL1084546	PF-562271	0.015193192	FALSE
9936	CD302	CHEMBL81379	11-CIS-RETINAL	21.00306849427779	FALSE
9936	CD302	CHEMBL257381	11-CIS-RETINAL	21.00306849427779	FALSE
9936	CD302	CHEMBL1255087	11-CIS-RETINAL	21.00306849427779	FALSE
9936	CD302	CHEMBL1579130	11-CIS-RETINAL	21.00306849427779	FALSE
5382	PMS2P4	CHEMBL445102	L-741,626	0.011670965	FALSE
9182	RASSF9	CHEMBL518292	ISOVELLERAL	0.015407181	FALSE
9182	RASSF9	CHEMBL1995288	ISOVELLERAL	0.015407181	FALSE
6251	RSU1	CHEMBL445102	L-741,626	0.0135995	FALSE
2623	GATA1	CHEMBL281622	CP-339818	0.030386384	FALSE
2637	GBX2	CHEMBL286615	LUZINDOLE	0.008390488	FALSE
5465	PPARA	CHEMBL1084546	PF-562271	0.009173248	FALSE
9182	RASSF9	CHEMBL161343	N-ARACHIDONOYLGLYCINE	0.012974468	FALSE
1774	DNASE1L1	CHEMBL296468	BMS-387032	0.070197421	FALSE
6521	SLC4A1	CHEMBL60547	U50488	0.1479089330582944	FALSE
6521	SLC4A1	CHEMBL441765	U50488	0.1479089330582944	FALSE
6521	SLC4A1	CHEMBL301867	U50488	0.1479089330582944	FALSE
6521	SLC4A1	CHEMBL58033	U50488	0.1479089330582944	FALSE
6521	SLC4A1	CHEMBL290543	U50488	0.1479089330582944	FALSE
4800	NFYA	CHEMBL212579	BENZAMIL	0.015892152	FALSE
4800	NFYA	CHEMBL434063	GW1929	0.014126358	FALSE
4851	NOTCH1	CHEMBL518292	ISOVELLERAL	0.021733308	FALSE
4851	NOTCH1	CHEMBL1995288	ISOVELLERAL	0.021733308	FALSE
2637	GBX2	CHEMBL147806	GSK369796	0.1174668260306364	FALSE
1551	CYP3A7	CHEMBL161343	N-ARACHIDONOYLGLYCINE	0.014699796	FALSE
6871	TADA2A	CHEMBL1190711	BAY 61-3606	0.007318142	FALSE
6171	RPL41	CHEMBL1084546	PF-562271	0.028598949	FALSE
2637	GBX2	CHEMBL1256851	PSORA-4	0.008390488	FALSE
2621	GAS6	CHEMBL257428	N-OLEOYLDOPAMINE	0.006027051	FALSE
2621	GAS6	CHEMBL250711	N-OLEOYLDOPAMINE	0.006027051	FALSE
2637	GBX2	CHEMBL169233	2-APB	0.003670838	FALSE
6866	TAC3	CHEMBL1190711	BAY 61-3606	0.034612835	FALSE
6193	RPS5	CHEMBL191003	JNJ-7706621	0.02075402	FALSE
338	APOB	CHEMBL321820	PD123319	2.386712328895204	FALSE
338	APOB	CHEMBL2219558	PD123319	2.386712328895204	FALSE
9410	SNRNP40	CHEMBL1084546	PF-562271	0.024309107	FALSE
2069	EREG	CHEMBL191003	JNJ-7706621	0.039778539	FALSE
402	ARL2	CHEMBL403183	BAY 11-7082	0.011799477	FALSE
402	ARL2	CHEMBL1562420	BAY 11-7082	0.011799477	FALSE
6342	SCP2	CHEMBL1190711	BAY 61-3606	0.015429818	FALSE
3020	H3-3A	CHEMBL212579	BENZAMIL	0.034184682	FALSE
2637	GBX2	CHEMBL257428	N-OLEOYLDOPAMINE	0.003262967	FALSE
2637	GBX2	CHEMBL250711	N-OLEOYLDOPAMINE	0.003262967	FALSE
442013	LDHAP3	CHEMBL257428	N-OLEOYLDOPAMINE	0.020542907	FALSE
442013	LDHAP3	CHEMBL250711	N-OLEOYLDOPAMINE	0.020542907	FALSE
2159	F10	CHEMBL122972	2-ARACHIDONOYLGLYCEROL	0.5834185692854944	FALSE
4800	NFYA	CHEMBL8618	NAN 190	0.015892152	FALSE
7782	SLC30A4	CHEMBL196585	HPTE	0.020986279	FALSE
3430	IFI35	CHEMBL484270	AEE788	0.049349315	FALSE
3430	IFI35	CHEMBL587723	AEE788	0.049349315	FALSE
3430	IFI35	CHEMBL2141478	AEE788	0.049349315	FALSE
1033	CDKN3	CHEMBL30327	TCDD	0.034151331	FALSE
2976	GTF3C2	CHEMBL30327	TCDD	0.095468493	FALSE
3433	IFIT2	CHEMBL1404366	HERBIMYCIN A	1.093909817410302	FALSE
3433	IFIT2	CHEMBL480499	HERBIMYCIN A	1.093909817410302	FALSE
3433	IFIT2	CHEMBL479533	HERBIMYCIN A	1.093909817410302	FALSE
3433	IFIT2	CHEMBL1969749	HERBIMYCIN A	1.093909817410302	FALSE
11009	IL24	CHEMBL30327	TCDD	0.064624826	FALSE
23	ABCF1	CHEMBL146927	CPP-115	0.3017682254924971	FALSE
1397	CRIP2	CHEMBL4519515	COMPOUND 14 [PMID: 30925062]	0.3302369260106572	FALSE
5648	MASP1	CHEMBL4519515	COMPOUND 14 [PMID: 30925062]	1.250182648468916	FALSE
48	ACO1	CHEMBL36622	WB 4101	0.1415301111474245	FALSE
48	ACO1	CHEMBL25554	WB 4101	0.1415301111474245	FALSE
48	ACO1	CHEMBL1182155	WB 4101	0.1415301111474245	FALSE
34	ACADM	CHEMBL36622	WB 4101	0.1704794520639431	FALSE
34	ACADM	CHEMBL25554	WB 4101	0.1704794520639431	FALSE
34	ACADM	CHEMBL1182155	WB 4101	0.1704794520639431	FALSE
34	ACADM	CHEMBL448620	SNAP5089	0.596678082	FALSE
80	ACTG1P8	CHEMBL36622	WB 4101	0.1704794520639431	FALSE
80	ACTG1P8	CHEMBL25554	WB 4101	0.1704794520639431	FALSE
80	ACTG1P8	CHEMBL1182155	WB 4101	0.1704794520639431	FALSE
29	ABR	CHEMBL309490	GALANGIN	0.063110182	FALSE
29	ABR	CHEMBL260933	CVT-6883	0.045898314	FALSE
33	ACADL	CHEMBL45176	VISNAGIN	0.1804387327687096	FALSE
348	APOE	CHEMBL1672354	MK-5046	0.760980743	FALSE
2979	GUCA1B	CHEMBL2385596	COMPOUND 13R [PMID: 23639540]	1.458546423213736	FALSE
4311	MME	CHEMBL2132936	(+)-JQ1	1.050153425	FALSE
4311	MME	CHEMBL1957266	(+)-JQ1	1.050153425	FALSE
4311	MME	CHEMBL3220211	(+)-JQ1	1.050153425	FALSE
3227	HOXC11	CHEMBL3900554	BMS-986142	1.009762908	FALSE
3227	HOXC11	CHEMBL3952795	BMS-986142	1.009762908	FALSE
3227	HOXC11	CHEMBL3290142	COMPOUND 31 [PMID: 24915291]	0.2019525816757481	FALSE
3227	HOXC11	CHEMBL4297674	BRANEBRUTINIB	1.009762908	FALSE
3227	HOXC11	CHEMBL4639484	BRANEBRUTINIB	1.009762908	FALSE
3227	HOXC11	CHEMBL2057915	GDC-0834	1.009762908	FALSE
3227	HOXC11	CHEMBL4162057	GDC-0834	1.009762908	FALSE
3227	HOXC11	CHEMBL3401292	GDC-0834	1.009762908	FALSE
100	ADA	CHEMBL80472	[LEU8,DES-ARG9]BRADYKININ	1.381780822	FALSE
391069	GAPDHP64	CHEMBL589645	COMPOUND 4 [PMID: 19954973]	2.019525817	FALSE
865	CBFB	CHEMBL3934636	Z944	1.750255707856483	FALSE
857	CAV1	CHEMBL1082832	(-)-(S)-BAYK8644	1.458546423213736	FALSE
857	CAV1	CHEMBL513599	(-)-(S)-BAYK8644	1.458546423213736	FALSE
865	CBFB	CHEMBL478670	ANANDAMIDE	0.3281729452230906	FALSE
865	CBFB	CHEMBL15848	ANANDAMIDE	0.3281729452230906	FALSE
865	CBFB	CHEMBL3638052	ANANDAMIDE	0.3281729452230906	FALSE
142	PARP1	CHEMBL3342269	SX-517	2.500365296937833	FALSE
3241	HPCAL1	CHEMBL191003	JNJ-7706621	0.021215221	FALSE
1910	EDNRB	CHEMBL191003	JNJ-7706621	0.018359326	FALSE
643646	HSD17B1P1	CHEMBL367625	CGP74514A	0.2263261691193728	FALSE
643646	HSD17B1P1	CHEMBL1532768	CGP74514A	0.2263261691193728	FALSE
643646	HSD17B1P1	CHEMBL4080283	CGP74514A	0.2263261691193728	FALSE
643646	HSD17B1P1	CHEMBL1944698	ZOTIRACICLIB	0.1508841127462485	FALSE
576	ADGRB2	CHEMBL265813	DYNORPHIN A-(1-13)	0.1548898856510162	FALSE
576	ADGRB2	CHEMBL405618	DYNORPHIN A-(1-13)	0.1548898856510162	FALSE
2361	FRA1B	CHEMBL2144065	KT-109	2.917092846427472	FALSE
2361	FRA1B	CHEMBL3934441	KT-109	2.917092846427472	FALSE
2361	FRA1B	CHEMBL3906477	KT-109	2.917092846427472	FALSE
2361	FRA1B	CHEMBL4581240	DO34	4.375639269641208	FALSE
2992	GYG1	CHEMBL598797	CUDC-101	0.041672755	FALSE
4684	NCAM1	CHEMBL192344	BMS-214662	10.50153424713889	FALSE
4684	NCAM1	CHEMBL351706	BMS-214662	10.50153424713889	FALSE
4036	LRP2	CHEMBL247298	COMPOUND 13 [PMID: 17502136]	17.50255707856483	FALSE
4036	LRP2	CHEMBL1908862	COMPOUND 13 [PMID: 17502136]	17.50255707856483	FALSE
3349	HTOR	CHEMBL3128069	COMPOUND 8E [PMID: 24432909]	1.250182648468916	FALSE
3349	HTOR	CHEMBL3124972	COMPOUND 8E [PMID: 24432909]	1.250182648468916	FALSE
3350	HTR1A	CHEMBL3128069	COMPOUND 8E [PMID: 24432909]	2.500365296937833	FALSE
3350	HTR1A	CHEMBL3124972	COMPOUND 8E [PMID: 24432909]	2.500365296937833	FALSE
3014	H2AX	CHEMBL3923667	LY2874455	0.1973972602845657	FALSE
3014	H2AX	CHEMBL3828009	LY2874455	0.1973972602845657	FALSE
3014	H2AX	CHEMBL3545264	LY2874455	0.1973972602845657	FALSE
3014	H2AX	CHEMBL4796872	LY2874455	0.1973972602845657	FALSE
3024	H1-1	CHEMBL5095033	IBCASERTIB	0.062509132	FALSE
412	STS	CHEMBL4784510	BMS-986235	0.5834185692854944	FALSE
348980	HCN1	CHEMBL1050	LATANOPROST (FREE ACID FORM)	2.100306849	FALSE
700	BVR1	CHEMBL39071	ISOGUVACINE	0.1325951293830669	FALSE
1060	CENPC	CHEMBL494897	BPH-715	2.500365296937833	FALSE
1628	DBP	CHEMBL77626	SKF89976A	2.386712328895204	FALSE
1628	DBP	CHEMBL38686	SKF89976A	2.386712328895204	FALSE
1628	DBP	CHEMBL160709	SKF89976A	2.386712328895204	FALSE
765	CA6	CHEMBL275006	GYKI53784	0.3281729452230906	FALSE
389652	ASNSP1	CHEMBL3707351	ADOMEGLIVANT	1.544343271638073	FALSE
389652	ASNSP1	CHEMBL4746805	ADOMEGLIVANT	1.544343271638073	FALSE
4581	MTX1LP	CHEMBL373428	[3H]UBP310	3.750547945	FALSE
727897	MUC5B	CHEMBL291278	NMDA	0.094099769	FALSE
727897	MUC5B	CHEMBL275325	NMDA	0.094099769	FALSE
410	ARSA	CHEMBL569766	G-1	5.834185692854944	FALSE
410	ARSA	CHEMBL1222307	G-1	5.834185692854944	FALSE
410	ARSA	CHEMBL1434839	G-1	5.834185692854944	FALSE
132556	BTF3P13	CHEMBL1314022	ZD7288	2.100306849	FALSE
132556	BTF3P13	CHEMBL1852596	ZD7288	2.100306849	FALSE
4217	MAP3K5	CHEMBL4087968	TUCIDINOSTAT	1.458546423213736	FALSE
4162	MCAM	CHEMBL598797	CUDC-101	0.1411496538593938	FALSE
64087	MCCC2	CHEMBL598797	CUDC-101	0.1750255707856483	FALSE
392302	ASS1P12	CHEMBL472273	OXO-ARPROMIDINE	0.3017682254924971	FALSE
392302	ASS1P12	CHEMBL14690	CLOBENPROPIT	0.067059606	FALSE
5184	PEPD	CHEMBL129257	UCL-2138	0.7721716358190367	FALSE
5184	PEPD	CHEMBL206346	VUF 4904	0.7721716358190367	FALSE
5116	PCNT	CHEMBL412295	GLPDGG PEPTIDE [PMID: 20494585]	1.500219178	FALSE
251	ALPG	CHEMBL1771100	COMPOUND 58 [PMID: 21273063]	1.166837138570988	FALSE
729347	AKR1B1P3	CHEMBL285932	AM251	0.1875273972703375	FALSE
729347	AKR1B1P3	CHEMBL3747673	GSK575594A	1.500219178	FALSE
3394	IRF8	CHEMBL473773	JAK3 INHIBITOR II	0.1508841127462485	FALSE
3394	IRF8	CHEMBL596674	JAK3 INHIBITOR IV	0.3017682254924971	FALSE
117531	TMC1	CHEMBL346777	DIOA	3.281729452230906	FALSE
117531	TMC1	CHEMBL1397882	DIOA	3.281729452230906	FALSE
117531	TMC1	CHEMBL1256719	DIOA	3.281729452230906	FALSE
658	BMPR1B	CHEMBL486156	NS8593	0.8751278539282416	FALSE
658	BMPR1B	CHEMBL458755	NS8593	0.8751278539282416	FALSE
658	BMPR1B	CHEMBL510780	NS8593	0.8751278539282416	FALSE
932	MS4A3	CHEMBL182977	LY97241	2.386712328895204	FALSE
1282	COL4A1	CHEMBL182977	LY97241	8.751278539282415	FALSE
3832	KIF11	CHEMBL2164238	COMPOUND 10 [PMID: 22533316]	4.773424657790408	FALSE
3832	KIF11	CHEMBL16178	COMPOUND 1 [GOTTELAND ET AL., 1997]	4.773424657790408	FALSE
3832	KIF11	CHEMBL1186073	COMPOUND 8 [PMID: 22533316]	4.773424657790408	FALSE
3402	IDDM3	CHEMBL406845	PP2	0.050007306	FALSE
998	CDC42	CHEMBL4591711	AZ12260493	2.019525817	FALSE
2079	ERH	CHEMBL571057	COMPOUND 22M [PMID: 19831390]	7.501095891	FALSE
249	ALPL	CHEMBL2058156	TCLPA5	3.281729452230906	FALSE
708	C1QBP	CHEMBL4551490	RIPK3 INHIBITOR 18	0.061773731	FALSE
442416	ATP5F1AP1	CHEMBL1629855	RO4491533	0.3860858179095183	FALSE
10990	LILRB5	CHEMBL299683	(+)-MCPG	0.9211872146613068	FALSE
10990	LILRB5	CHEMBL257626	(+)-MCPG	0.9211872146613068	FALSE
442416	ATP5F1AP1	CHEMBL299683	(+)-MCPG	0.2573905452730122	FALSE
442416	ATP5F1AP1	CHEMBL257626	(+)-MCPG	0.2573905452730122	FALSE
6840	SVIL	CHEMBL4473576	COMPOUND 3 [PMID: 31804822]	0.6250913242344582	FALSE
6840	SVIL	CHEMBL1097999	E6201	0.2678962818147679	FALSE
6840	SVIL	CHEMBL3898540	E6201	0.2678962818147679	FALSE
6840	SVIL	CHEMBL2216826	E6201	0.2678962818147679	FALSE
19	ABCA1	CHEMBL343357	BRUCINE N-OXIDE	0.1193356164447602	FALSE
19	ABCA1	CHEMBL43383	AQ-RA 741	0.1193356164447602	FALSE
20	ABCA2	CHEMBL3121473	IPEROXO	0.1193356164447602	FALSE
20	ABCA2	CHEMBL4089376	LY2119620	0.2983390411119005	FALSE
493	ATP2B4	CHEMBL10009	IIK7	0.7095631248066824	FALSE
644165	BCRP3	CHEMBL265813	DYNORPHIN A-(1-13)	0.192335792	FALSE
644165	BCRP3	CHEMBL405618	DYNORPHIN A-(1-13)	0.192335792	FALSE
644165	BCRP3	CHEMBL415521	AR-M1000390	0.192335792	FALSE
4714	NDUFB8	CHEMBL1962788	COMPOUND 7C [PMID: 22041175]	4.375639269641208	FALSE
952	CD38	CHEMBL4464990	GNE-616	0.6819178082557726	FALSE
10597	TRAPPC2B	CHEMBL1938867	N-ME-AMINOPYRIMIDINONE 9	0.6250913242344582	FALSE
10597	TRAPPC2B	CHEMBL1710967	VERATRIDINE	0.1562728310586145	FALSE
10597	TRAPPC2B	CHEMBL439496	VERATRIDINE	0.1562728310586145	FALSE
10597	TRAPPC2B	CHEMBL2373281	VERATRIDINE	0.1562728310586145	FALSE
10597	TRAPPC2B	CHEMBL3138734	VERATRIDINE	0.1562728310586145	FALSE
10597	TRAPPC2B	CHEMBL3884100	VERATRIDINE	0.1562728310586145	FALSE
10597	TRAPPC2B	CHEMBL4296897	VERATRIDINE	0.1562728310586145	FALSE
10597	TRAPPC2B	CHEMBL4464990	GNE-616	0.089298761	FALSE
967	CD63	CHEMBL4290579	GNE-131	0.7501095890813501	FALSE
783	CACNB2	CHEMBL595312	&ALPHA;-CONOTOXIN TXIA	6.563458904461812	FALSE
646	BNC1	CHEMBL341339	L-366,509	0.9546849315580818	FALSE
646	BNC1	CHEMBL339681	L-366,509	0.9546849315580818	FALSE
582	BBS1	CHEMBL1169909	GLAXOSMITHKLINE COMPOUND 5H [PMID:20542694]	1.693795846312725	FALSE
728642	CDK11A	CHEMBL94306	TZD18	0.7955707762984014	FALSE
728642	CDK11A	CHEMBL1783066	TZD18	0.7955707762984014	FALSE
1582	CYP8B1	CHEMBL94306	TZD18	0.3125456621172291	FALSE
1582	CYP8B1	CHEMBL1783066	TZD18	0.3125456621172291	FALSE
1582	CYP8B1	CHEMBL106666	GW7845	0.6250913242344582	FALSE
1582	CYP8B1	CHEMBL1946409	SB-219993	0.6250913242344582	FALSE
3542	IGLC6	CHEMBL1765463	HS-173	0.5899738341089269	FALSE
8976	WASL	CHEMBL4579923	COMPOUND 41 [PMID: 31855425]	0.08334551	FALSE
8976	WASL	CHEMBL4448491	COMPOUND 41 [PMID: 31855425]	0.08334551	FALSE
8976	WASL	CHEMBL4450504	PI-3065	0.2083637747448194	FALSE
91353	IGLL3P	CHEMBL2064571	CZC 24832	0.7721716358190367	FALSE
3551	IKBKB	CHEMBL1945559	COMPOUND 20 [PMID: 22136433]	0.4605936073306534	FALSE
602	BCL3	CHEMBL439478	NPY-(18-36) (HUMAN, PIG)	2.625383561784724	FALSE
4716	NDUFB10	CHEMBL4590624	COMPOUND 1 [PMID: 31465224]	7.501095891	FALSE
2521	FUS	CHEMBL220241	GSK269962A	0.6250913242344582	FALSE
2559	GABRA6	CHEMBL3545076	LY2584702	7.501095891	FALSE
473	RERE	CHEMBL3086703	NIBR-0213	1.500219178	FALSE
3597	IL13RA1	CHEMBL4553284	HG-9-91-01	1.750255707856483	FALSE
5002	SLC22A18	CHEMBL1644812	COMPOUND 27 [PMID: 21123062]	1.093909817410302	FALSE
56922	MCCC1	CHEMBL3613983	COMPOUND 1J [PMID: 26314925]	17.50255707856483	FALSE
1932	EEF1B2P1	CHEMBL482331	COMPOUND 16 [PMID: 19097778]	26.25383561784724	FALSE
1674	DES	CHEMBL450044	SERGLIFLOZIN	0.729273212	FALSE
633	BGN	CHEMBL1474351	NNC269100	1.381780822	FALSE
3662	IRF4	CHEMBL2312144	COMPOUND 5 [PMID: 23232060]	3.500511415712966	FALSE
2978	GUCA1A	CHEMBL2385596	COMPOUND 13R [PMID: 23639540]	0.3241214273808302	FALSE
802	CALM1P1	CHEMBL1082283	ASP7663	1.193356164447602	FALSE
802	CALM1P1	CHEMBL1327143	CHLOROPICRIN	1.193356164447602	FALSE
802	CALM1P1	CHEMBL1085946	BENZYL BROMIDE	1.193356164447602	FALSE
815	CAMK2A	CHEMBL23588	FLUFENAMATE	0.7721716358190367	FALSE
3697	ITIH1	CHEMBL4541397	PRN694	0.3571950424196904	FALSE
3665	IRF7	CHEMBL4645565	NIK INHIBITOR 12F	0.8334550989792776	FALSE
3665	IRF7	CHEMBL4636517	NIK INHIBITOR 12F	0.8334550989792776	FALSE
3665	IRF7	CHEMBL4642063	NIK INHIBITOR 12F	0.8334550989792776	FALSE
643	CXCR5	CHEMBL4204210	LIT-001	0.2778183663264258	FALSE
1097	CEACAMP9	CHEMBL3112866	SAR260301	0.068727318	FALSE
1097	CEACAMP9	CHEMBL3112867	SAR260301	0.068727318	FALSE
1097	CEACAMP9	CHEMBL3112862	SAR260301	0.068727318	FALSE
1097	CEACAMP9	CHEMBL1765740	GSK2334470	0.091636424	FALSE
3689	ITGB2	CHEMBL450786	PHA-665752	0.2442217266776488	FALSE
3689	ITGB2	CHEMBL3392440	PHA-665752	0.2442217266776488	FALSE
1730	DIAPH2	CHEMBL4204895	CCT241161	0.2117244807890907	FALSE
9588	PRDX6	CHEMBL3112866	SAR260301	0.1330430859012529	FALSE
9588	PRDX6	CHEMBL3112867	SAR260301	0.1330430859012529	FALSE
9588	PRDX6	CHEMBL3112862	SAR260301	0.1330430859012529	FALSE
1551	CYP3A7	CHEMBL286136	ML 10302	0.069824031	FALSE
3170	FOXA2	CHEMBL518292	ISOVELLERAL	0.364636606	FALSE
3170	FOXA2	CHEMBL1995288	ISOVELLERAL	0.364636606	FALSE
966	CD59	CHEMBL4538841	NFP	0.2302968036653267	FALSE
402	ARL2	CHEMBL38288	WAY-100135	0.029498692	FALSE
402	ARL2	CHEMBL22564	WAY-100135	0.029498692	FALSE
402	ARL2	CHEMBL289981	WAY-100135	0.029498692	FALSE
2637	GBX2	CHEMBL45176	VISNAGIN	0.019577804	FALSE
10252	SPRY1	CHEMBL220241	GSK269962A	0.3365876361262467	FALSE
786	CACNG1	CHEMBL513692	[125I]EPIBATIDINE	0.4526523382387456	FALSE
786	CACNG1	CHEMBL298517	[125I]EPIBATIDINE	0.4526523382387456	FALSE
786	CACNG1	CHEMBL6623	[125I]EPIBATIDINE	0.4526523382387456	FALSE
786	CACNG1	CHEMBL54902	[125I]EPIBATIDINE	0.4526523382387456	FALSE
786	CACNG1	CHEMBL298826	[125I]EPIBATIDINE	0.4526523382387456	FALSE
786	CACNG1	CHEMBL306959	[125I]EPIBATIDINE	0.4526523382387456	FALSE
786	CACNG1	CHEMBL4562737	[125I]EPIBATIDINE	0.4526523382387456	FALSE
7559	ZNF12	CHEMBL3287735	GSK126	0.5000730593875667	FALSE
4573	TRNR	CHEMBL341748	LY392098	0.3125456621172291	FALSE
6761	ST2	CHEMBL1231132	AZD7545	6.563458904461812	FALSE
6761	ST2	CHEMBL3392645	AZD7545	6.563458904461812	FALSE
868	CBLB	CHEMBL3934636	Z944	1.750255707856483	FALSE
434	ASIP	CHEMBL169233	2-APB	0.047561296	FALSE
764	CA5AP1	CHEMBL28862	D-AP5	0.4234489615781814	FALSE
764	CA5AP1	CHEMBL71898	D-AP5	0.4234489615781814	FALSE
764	CA5AP1	CHEMBL84612	D-AP5	0.4234489615781814	FALSE
23203	PMPCA	CHEMBL308183	RYANODINE	1.312691780892362	FALSE
23203	PMPCA	CHEMBL1742069	RYANODINE	1.312691780892362	FALSE
23203	PMPCA	CHEMBL2374066	RYANODINE	1.312691780892362	FALSE
23203	PMPCA	CHEMBL2273038	RYANODINE	1.312691780892362	FALSE
9183	ZW10	CHEMBL15557	3,5-DIIODO-L-TYROSINE	0.025147352	FALSE
9183	ZW10	CHEMBL1236469	3,5-DIIODO-L-TYROSINE	0.025147352	FALSE
9183	ZW10	CHEMBL2003070	3,5-DIIODO-L-TYROSINE	0.025147352	FALSE
9183	ZW10	CHEMBL2104305	3,5-DIIODO-L-TYROSINE	0.025147352	FALSE
9183	ZW10	CHEMBL2146096	3,5-DIIODO-L-TYROSINE	0.025147352	FALSE
3213	HOXB3	CHEMBL201307	COMPOUND 46 [PMID: 16451062]	0.7721716358190367	FALSE
576	ADGRB2	CHEMBL15595	[LEU]ENKEPHALIN	0.2323348284765243	FALSE
576	ADGRB2	CHEMBL8234	[LEU]ENKEPHALIN	0.2323348284765243	FALSE
9077	DIRAS3	CHEMBL257428	N-OLEOYLDOPAMINE	0.016206071	FALSE
9077	DIRAS3	CHEMBL250711	N-OLEOYLDOPAMINE	0.016206071	FALSE
7381	UQCRB	CHEMBL191003	JNJ-7706621	0.039778539	FALSE
200895	DHFR2	CHEMBL1190711	BAY 61-3606	0.025111273	FALSE
3590	IL11RA	CHEMBL4551490	RIPK3 INHIBITOR 18	0.4039051633514962	FALSE
2355	FOSL2	CHEMBL3948970	GGSTOP	6.563458904461812	FALSE
2355	FOSL2	CHEMBL4205728	GGSTOP	6.563458904461812	FALSE
2355	FOSL2	CHEMBL4217948	GGSTOP	6.563458904461812	FALSE
2355	FOSL2	CHEMBL4210591	GGSTOP	6.563458904461812	FALSE
2355	FOSL2	CHEMBL4208873	GGSTOP	6.563458904461812	FALSE
19	ABCA1	CHEMBL3121473	IPEROXO	0.1193356164447602	FALSE
81	ACTN4	CHEMBL7154	NIP	0.5048814541893701	FALSE
5184	PEPD	CHEMBL14690	CLOBENPROPIT	0.085796848	FALSE
541	ALDH7A1P1	CHEMBL540989	BIIE0246	1.944728564284981	FALSE
541	ALDH7A1P1	CHEMBL2307889	BIIE0246	1.944728564284981	FALSE
2358	FPR2	CHEMBL4476527	4-OME-ARM1	3.750547945	FALSE
4586	MUC5AC	CHEMBL274323	[3H]D-ASPARTIC ACID	0.061197752	FALSE
4586	MUC5AC	CHEMBL29757	[3H]D-ASPARTIC ACID	0.061197752	FALSE
579	NKX3-2	CHEMBL3623079	YNT-185	0.6908904109959803	FALSE
427	ASAH1	CHEMBL458997	NVP-TAE 226	0.1304538415793652	FALSE
10252	SPRY1	CHEMBL1190711	BAY 61-3606	0.032837818	FALSE
1393	CRHBP	CHEMBL1082832	(-)-(S)-BAYK8644	0.3125456621172291	FALSE
1393	CRHBP	CHEMBL513599	(-)-(S)-BAYK8644	0.3125456621172291	FALSE
471	ATIC	CHEMBL3322514	RADIOPROTECTIN-1	4.039051633514961	FALSE
4598	MVK	CHEMBL262416	HOMO-AMPA	3.500511415712966	FALSE
4598	MVK	CHEMBL315268	HOMO-AMPA	3.500511415712966	FALSE
4598	MVK	CHEMBL107768	HOMO-AMPA	3.500511415712966	FALSE
4065	LY75	CHEMBL515763	VU0001171	0.1458546423213736	FALSE
463	ZFHX3	CHEMBL65061	[3H]LTB4	1.875273972703375	FALSE
6871	TADA2A	CHEMBL7463	GF109203X	0.037505479	FALSE
9441	MED26	CHEMBL1084546	PF-562271	0.037398626	FALSE
786	CACNG1	CHEMBL407217	NS1738	0.6035364509849942	FALSE
4591	TRIM37	CHEMBL252164	LUMINESPIB	17.50255707856483	FALSE
3773	KCNJ16	CHEMBL2425612	COMPOUND 11D  [PMID: 23981898]	1.591141552596803	FALSE
3773	KCNJ16	CHEMBL2425617	COMPOUND 11D  [PMID: 23981898]	1.591141552596803	FALSE
1395	CRHR2	CHEMBL478670	ANANDAMIDE	0.07631929	FALSE
1395	CRHR2	CHEMBL15848	ANANDAMIDE	0.07631929	FALSE
1395	CRHR2	CHEMBL3638052	ANANDAMIDE	0.07631929	FALSE
4549	RNR1	CHEMBL606201	JZL195	17.50255707856483	FALSE
7979	SEM1	CHEMBL1741036	RU28318	1.381780822	FALSE
7979	SEM1	CHEMBL2107003	RU28318	1.381780822	FALSE
2360	FRA1A	CHEMBL4447844	LEI105	4.375639269641208	FALSE
2488	FSHB	CHEMBL338049	7-HYDROXYSTAUROSPORINE	0.3671865121377238	FALSE
2488	FSHB	CHEMBL339799	7-HYDROXYSTAUROSPORINE	0.3671865121377238	FALSE
2488	FSHB	CHEMBL601799	7-HYDROXYSTAUROSPORINE	0.3671865121377238	FALSE
2488	FSHB	CHEMBL574737	7-HYDROXYSTAUROSPORINE	0.3671865121377238	FALSE
2488	FSHB	CHEMBL1236539	7-HYDROXYSTAUROSPORINE	0.3671865121377238	FALSE
7291	TWIST1	CHEMBL1192593	RWJ-351647	0.4375639269641208	FALSE
7291	TWIST1	CHEMBL2110044	RWJ-351647	0.4375639269641208	FALSE
10252	SPRY1	CHEMBL1084546	PF-562271	0.012466209	FALSE
4498	MT1JP	CHEMBL1829173	AMG-837	1.875273972703375	FALSE
4498	MT1JP	CHEMBL1939654	AMG-837	1.875273972703375	FALSE
83872	HMCN1	CHEMBL219182	ABT-670	1.141471113819445	FALSE
3474	IFNWP19	CHEMBL478629	DORSOMORPHIN	1.093909817410302	FALSE
471	ATIC	CHEMBL187711	DODECYLPHOSPHATE	2.019525817	FALSE
8823	FGF16	CHEMBL30327	TCDD	0.1000146118775133	FALSE
