gene_id	mondo_id	mondo_term
10498	MONDO:0018902	hepatocellular adenoma
10498	MONDO:0004989	breast carcinoma
10499	MONDO:0018874	acute myeloid leukemia
10499	MONDO:0005301	multiple sclerosis
10499	MONDO:0005070	neoplasm
10499	MONDO:0008315	prostate cancer
10499	MONDO:0004989	breast carcinoma
10499	MONDO:0021100	breast neoplasm
10505	MONDO:0006292	malignant mesothelioma
10507	MONDO:0004992	cancer
10507	MONDO:0005070	neoplasm
10509	MONDO:0016776	frontal fibrosing alopecia
10512	MONDO:0018309	Hirschsprung disease
10512	MONDO:0004565	intestinal obstruction
10512	MONDO:0005070	neoplasm
10512	MONDO:0024292	gastrointestinal polyp
10514	MONDO:0005070	neoplasm
10514	MONDO:0008315	prostate cancer
10514	MONDO:0004989	breast carcinoma
10516	MONDO:0005160	aortic aneurysm
10516	MONDO:0008504	supravalvular aortic stenosis
10516	MONDO:0000728	ptosis
10516	MONDO:0016175	cutis laxa
10516	MONDO:0005252	heart failure
10516	MONDO:0005009	congestive heart failure
10516	MONDO:0005070	neoplasm
10516	MONDO:0100130	adult acute respiratory distress syndrome
10516	MONDO:0005385	vascular disorder
10516	MONDO:0006007	vesicoureteral reflux
10516	MONDO:0005711	congenital diaphragmatic hernia
10516	MONDO:0005150	age-related macular degeneration
10516	MONDO:0019571	autosomal dominant cutis laxa
10516	MONDO:0009052	cutis laxa, autosomal recessive, type 1A
10516	MONDO:0008315	prostate cancer
10516	MONDO:0021113	respiratory failure
10516	MONDO:0004567	ileus
10516	MONDO:0004183	axonal neuropathy
10516	MONDO:0012145	macular degeneration, age-related, 3
10516	MONDO:0009938	pulmonic stenosis
10518	MONDO:0007534	Beckwith-Wiedemann syndrome
10518	MONDO:0004992	cancer
10518	MONDO:0002050	depressive disorder
10518	MONDO:0005070	neoplasm
10518	MONDO:0004588	night blindness
10518	MONDO:0005365	hearing loss disorder
10518	MONDO:0012273	autosomal recessive nonsyndromic hearing loss 48
10518	MONDO:0013935	Usher syndrome type 1J
10519	MONDO:0004975	Alzheimer disease
10519	MONDO:0004992	cancer
10519	MONDO:0005233	non-small cell lung carcinoma
10519	MONDO:0005096	squamous cell carcinoma
10519	MONDO:0024331	colorectal carcinoma
10519	MONDO:0009176	epidermodysplasia verruciformis
10519	MONDO:0018177	glioblastoma
10519	MONDO:0005070	neoplasm
10519	MONDO:0006608	seborrheic dermatitis
10519	MONDO:0008315	prostate cancer
10519	MONDO:0005159	prostate carcinoma
10519	MONDO:0004989	breast carcinoma
10519	MONDO:0024498	glioma susceptibility 1
10519	MONDO:0007245	cafe au lait spots, multiple
10519	MONDO:0001209	common wart
10519	MONDO:0005341	skin basal cell carcinoma
10522	MONDO:0000437	cerebellar ataxia
10522	MONDO:0002050	depressive disorder
10522	MONDO:0007186	gastroesophageal reflux disease
10522	MONDO:0001384	myopia
10522	MONDO:0011122	obesity disorder
10522	MONDO:0000088	precocious puberty
10522	MONDO:0008375	retinal detachment
10522	MONDO:0004730	speech disorder
10522	MONDO:0002125	status epilepticus
10522	MONDO:0003432	strabismus
10522	MONDO:0010098	taurodontism
10522	MONDO:0021204	chronic otitis media
10522	MONDO:0008312	autosomal dominant prognathism
10522	MONDO:0001210	enophthalmos
10522	MONDO:0008434	Smith-Magenis syndrome
10522	MONDO:0014357	intellectual disability, autosomal dominant 24
10522	MONDO:0014952	intellectual disability-epilepsy-extrapyramidal syndrome
10522	MONDO:0000158	developmental dysplasia of the hip
10524	MONDO:0004992	cancer
10524	MONDO:0005393	gout
10524	MONDO:0005070	neoplasm
10525	MONDO:0001609	agranulocytosis
10525	MONDO:0001357	hypochromic anemia
10525	MONDO:0019956	encephalitis
10525	MONDO:0021094	immunodeficiency disease
10525	MONDO:0020598	malabsorption syndrome
10525	MONDO:0004842	stomatitis
10525	MONDO:0002049	thrombocytopenia
10525	MONDO:0006559	hidradenitis suppurativa
10525	MONDO:0011781	spinocerebellar ataxia type 17
10525	MONDO:0009305	granulocytopenia with immunoglobulin abnormality
10526	MONDO:0004985	bipolar disorder
10527	MONDO:0005109	HIV infectious disease
10528	MONDO:0000728	ptosis
10528	MONDO:0004843	pathologic nystagmus
10528	MONDO:0021085	gastric neoplasm
10528	MONDO:0005061	lung adenocarcinoma
10528	MONDO:0008119	spinocerebellar ataxia type 1
10528	MONDO:0008458	spinocerebellar ataxia type 2
10528	MONDO:0010847	spinocerebellar ataxia type 4
10528	MONDO:0010848	spinocerebellar ataxia type 5
10528	MONDO:0008457	spinocerebellar ataxia type 6
10528	MONDO:0016163	autosomal dominant cerebellar ataxia type II
10528	MONDO:0005365	hearing loss disorder
10528	MONDO:0007648	hereditary diffuse gastric adenocarcinoma
10528	MONDO:0013594	spinocerebellar ataxia type 36
10529	MONDO:0008383	rheumatoid arthritis
10529	MONDO:0004981	atrial fibrillation
10529	MONDO:0005021	dilated cardiomyopathy
10529	MONDO:0006714	coronary aneurysm
10529	MONDO:0005109	HIV infectious disease
10529	MONDO:0006573	lipodystrophy
10529	MONDO:0012727	mucocutaneous lymph node syndrome
10529	MONDO:0005336	myopathy
10529	MONDO:0018076	tuberculosis
10529	MONDO:0016333	familial dilated cardiomyopathy
10529	MONDO:0004994	cardiomyopathy
10529	MONDO:0018054	familial atrial fibrillation
10531	MONDO:0005068	myocardial infarction
10533	MONDO:0004992	cancer
10533	MONDO:0004995	cardiovascular disorder
10533	MONDO:0021042	glioma
10533	MONDO:0005044	hypertensive disorder
10533	MONDO:0003783	lymphopenia
10533	MONDO:0005068	myocardial infarction
10533	MONDO:0005070	neoplasm
10533	MONDO:0003757	paraplegia
10533	MONDO:0005180	Parkinson disease
10533	MONDO:0100342	malignant glioma
10533	MONDO:0021068	ovarian neoplasm
10534	MONDO:0004992	cancer
10534	MONDO:0004993	carcinoma
10534	MONDO:0005233	non-small cell lung carcinoma
10534	MONDO:0005096	squamous cell carcinoma
10534	MONDO:0024331	colorectal carcinoma
10534	MONDO:0005070	neoplasm
10534	MONDO:0008380	retinoblastoma
10534	MONDO:0008315	prostate cancer
10534	MONDO:0005159	prostate carcinoma
10534	MONDO:0004989	breast carcinoma
10534	MONDO:0004950	gastric carcinoma
10535	MONDO:0005160	aortic aneurysm
10535	MONDO:0005578	arthritic joint disease
10535	MONDO:0000728	ptosis
10535	MONDO:0005045	hypertrophic cardiomyopathy
10535	MONDO:0005015	diabetes mellitus
10535	MONDO:0004948	B-cell chronic lymphocytic leukemia
10535	MONDO:0019046	leukodystrophy
10535	MONDO:0006573	lipodystrophy
10535	MONDO:0004843	pathologic nystagmus
10535	MONDO:0001529	pancytopenia
10535	MONDO:0006591	panniculitis
10535	MONDO:0002049	thrombocytopenia
10535	MONDO:0017815	acquired porencephaly
10535	MONDO:0003334	demyelinating polyneuropathy
10535	MONDO:0016215	spastic quadriplegic cerebral palsy
10535	MONDO:0020357	coloboma of eyelid
10535	MONDO:0012472	Aicardi-Goutieres syndrome 4
10535	MONDO:0020367	juvenile open angle glaucoma
10536	MONDO:0005178	osteoarthritis
10536	MONDO:0008143	osteoarthritis susceptibility 1
10537	MONDO:0005130	celiac disease
10537	MONDO:0005388	primary biliary cholangitis
10537	MONDO:0004989	breast carcinoma
10537	MONDO:0021100	breast neoplasm
10537	MONDO:0007193	primary biliary cholangitis 1
10538	MONDO:0005301	multiple sclerosis
10541	MONDO:0005070	neoplasm
10542	MONDO:0001076	glucose intolerance
10542	MONDO:0004989	breast carcinoma
10542	MONDO:0021100	breast neoplasm
10544	MONDO:0001612	carotid stenosis
10544	MONDO:0005101	ulcerative colitis
10544	MONDO:0009960	inflammatory bowel disease 1
10544	MONDO:0005136	malaria
10544	MONDO:0005279	pulmonary embolism
10544	MONDO:0005399	venous thromboembolism
10544	MONDO:0005010	coronary artery disorder
10547	MONDO:0005083	psoriasis
10549	MONDO:0002909	hyperglycemia
10549	MONDO:0018905	diffuse large B-cell lymphoma
10549	MONDO:0006525	allergic contact dermatitis
10549	MONDO:0001076	glucose intolerance
10550	MONDO:0021085	gastric neoplasm
10550	MONDO:0005567	substance withdrawal syndrome
10550	MONDO:0007648	hereditary diffuse gastric adenocarcinoma
10551	MONDO:0004992	cancer
10551	MONDO:0018874	acute myeloid leukemia
10551	MONDO:0005070	neoplasm
10551	MONDO:0008315	prostate cancer
10551	MONDO:0005159	prostate carcinoma
10551	MONDO:0004989	breast carcinoma
10551	MONDO:0021100	breast neoplasm
10552	MONDO:0005542	acute coronary syndrome
10553	MONDO:0005070	neoplasm
10554	MONDO:0008383	rheumatoid arthritis
10554	MONDO:0008661	vitiligo
10554	MONDO:0008327	exfoliation syndrome
10555	MONDO:0007035	acanthosis nigricans
10555	MONDO:0006515	acute pancreatitis
10555	MONDO:0004981	atrial fibrillation
10555	MONDO:0005045	hypertrophic cardiomyopathy
10555	MONDO:0005015	diabetes mellitus
10555	MONDO:0005009	congestive heart failure
10555	MONDO:0002177	hyperinsulinism
10555	MONDO:0021094	immunodeficiency disease
10555	MONDO:0005240	kidney disorder
10555	MONDO:0011996	chronic myelogenous leukemia, BCR-ABL1 positive
10555	MONDO:0006573	lipodystrophy
10555	MONDO:0005336	myopathy
10555	MONDO:0005068	myocardial infarction
10555	MONDO:0004982	pancreatitis
10555	MONDO:0008487	polycystic ovary syndrome
10555	MONDO:0000088	precocious puberty
10555	MONDO:0016391	neonatal diabetes mellitus
10555	MONDO:0008171	nephrolithiasis
10555	MONDO:0008312	autosomal dominant prognathism
10555	MONDO:0001106	kidney failure
10555	MONDO:0015924	pulmonary arterial hypertension
10555	MONDO:0017147	idiopathic pulmonary arterial hypertension
10555	MONDO:0024533	pulmonary hypertension, primary, 1
10557	MONDO:0005105	melanoma
10558	MONDO:0005084	mental disorder
10558	MONDO:0004985	bipolar disorder
10558	MONDO:0015626	Charcot-Marie-Tooth disease
10558	MONDO:0009131	Riley-Day syndrome
10559	MONDO:0005648	aortic valve insufficiency
10559	MONDO:0004843	pathologic nystagmus
10559	MONDO:0005249	pneumonia
10559	MONDO:0002049	thrombocytopenia
10559	MONDO:0005560	brain disorder
10559	MONDO:0004901	lingual-facial-buccal dyskinesia
10559	MONDO:0015286	congenital disorder of glycosylation
10559	MONDO:0001210	enophthalmos
10559	MONDO:0011342	SLC35A1-congenital disorder of glycosylation
10559	MONDO:0012885	SRD5A3-congenital disorder of glycosylation
10560	MONDO:0001700	megaloblastic anemia
10560	MONDO:0015194	sideroblastic anemia
10560	MONDO:0005015	diabetes mellitus
10560	MONDO:0000745	cardiac arrest
10560	MONDO:0005009	congestive heart failure
10560	MONDO:0006664	atrial septal defect
10560	MONDO:0004843	pathologic nystagmus
10560	MONDO:0003608	optic atrophy
10560	MONDO:0002049	thrombocytopenia
10560	MONDO:0016391	neonatal diabetes mellitus
10560	MONDO:0019118	inherited retinal dystrophy
10562	MONDO:0005070	neoplasm
10562	MONDO:0004950	gastric carcinoma
10563	MONDO:0008383	rheumatoid arthritis
10563	MONDO:0005070	neoplasm
10563	MONDO:0006292	malignant mesothelioma
10563	MONDO:0004989	breast carcinoma
10564	MONDO:0005160	aortic aneurysm
10564	MONDO:0005648	aortic valve insufficiency
10564	MONDO:0007186	gastroesophageal reflux disease
10564	MONDO:0011966	periventricular heterotopia with microcephaly, autosomal recessive
10564	MONDO:0020341	periventricular nodular heterotopia
10565	MONDO:0024331	colorectal carcinoma
10565	MONDO:0004989	breast carcinoma
10565	MONDO:0014288	Joubert syndrome 21
10566	MONDO:0024331	colorectal carcinoma
10568	MONDO:0005233	non-small cell lung carcinoma
10568	MONDO:0009928	pulmonary alveolar microlithiasis
10572	MONDO:0005721	coxsackievirus infectious disease
10573	MONDO:0004992	cancer
10573	MONDO:0018874	acute myeloid leukemia
10573	MONDO:0005070	neoplasm
10574	MONDO:0005109	HIV infectious disease
10574	MONDO:0021085	gastric neoplasm
10574	MONDO:0007648	hereditary diffuse gastric adenocarcinoma
10576	MONDO:0005068	myocardial infarction
10577	MONDO:0001982	Niemann-Pick disease
10577	MONDO:0005249	pneumonia
10577	MONDO:0010017	sea-blue histiocyte syndrome
10577	MONDO:0002561	lysosomal storage disease
10577	MONDO:0021113	respiratory failure
10577	MONDO:0011873	Niemann-Pick disease, type C2
10577	MONDO:0015459	nasopharyngeal carcinoma
10579	MONDO:0018874	acute myeloid leukemia
10579	MONDO:0001383	degenerative myopia
10579	MONDO:0004989	breast carcinoma
10580	MONDO:0004995	cardiovascular disorder
10580	MONDO:0005231	hepatitis C virus infection
10580	MONDO:0018874	acute myeloid leukemia
10580	MONDO:0004989	breast carcinoma
10584	MONDO:0000728	ptosis
10584	MONDO:0020804	basal cell carcinoma
10584	MONDO:0015469	craniosynostosis
10584	MONDO:0018874	acute myeloid leukemia
10584	MONDO:0020799	basal cell neoplasm
10584	MONDO:0005405	childhood onset asthma
10584	MONDO:0009554	3MC syndrome 3
10584	MONDO:0005365	hearing loss disorder
10584	MONDO:0017398	3MC syndrome
10585	MONDO:0009072	Dandy-Walker syndrome
10585	MONDO:0001835	facial paralysis
10585	MONDO:0005041	glaucoma
10585	MONDO:0015496	macroglossia
10585	MONDO:0005336	myopathy
10585	MONDO:0020121	muscular dystrophy
10585	MONDO:0001384	myopia
10585	MONDO:0003608	optic atrophy
10585	MONDO:0008375	retinal detachment
10585	MONDO:0019200	retinitis pigmentosa
10585	MONDO:0004730	speech disorder
10585	MONDO:0003432	strabismus
10585	MONDO:0016296	holoprosencephaly
10585	MONDO:0018958	nemaline myopathy
10585	MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A
10585	MONDO:0017079	meningoencephalocele
10585	MONDO:0000087	polymicrogyria
10585	MONDO:0018948	multiminicore myopathy
10585	MONDO:0009678	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4
10585	MONDO:0009711	congenital fiber-type disproportion myopathy
10585	MONDO:0016971	limb-girdle muscular dystrophy
10585	MONDO:0019950	congenital muscular dystrophy
10585	MONDO:0007294	central core myopathy
10585	MONDO:0019118	inherited retinal dystrophy
10585	MONDO:0004994	cardiomyopathy
10585	MONDO:0021113	respiratory failure
10585	MONDO:0005365	hearing loss disorder
10585	MONDO:0013156	muscular dystrophy-dystroglycanopathy (congenital without intellectual disability), type B4
10585	MONDO:0013155	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B3
10585	MONDO:0013160	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B2
10585	MONDO:0014141	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B14
10585	MONDO:0014489	limb-girdle muscular dystrophy due to POMK deficiency
10585	MONDO:0016225	specific learning disability
10585	MONDO:0009364	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A1
10586	MONDO:0008383	rheumatoid arthritis
10586	MONDO:0004843	pathologic nystagmus
10586	MONDO:0003432	strabismus
10586	MONDO:0014380	colobomatous microphthalmia-rhizomelic dysplasia syndrome
10587	MONDO:0100459	azoospermia
10587	MONDO:0005021	dilated cardiomyopathy
10587	MONDO:0005045	hypertrophic cardiomyopathy
10587	MONDO:0018612	congenital hypothyroidism
10587	MONDO:0005041	glaucoma
10587	MONDO:0005338	open-angle glaucoma
10587	MONDO:0006573	lipodystrophy
10587	MONDO:0005336	myopathy
10587	MONDO:0000088	precocious puberty
10587	MONDO:0001590	quadriplegia
10587	MONDO:0016333	familial dilated cardiomyopathy
10587	MONDO:0008315	prostate cancer
10587	MONDO:0015900	hypoaldosteronism disease
10587	MONDO:0008733	familial glucocorticoid deficiency
10588	MONDO:0000437	cerebellar ataxia
10588	MONDO:0004896	esotropia
10588	MONDO:0007336	isolated cleft palate
10589	MONDO:0005105	melanoma
10590	MONDO:0005148	type 2 diabetes mellitus
10590	MONDO:0005393	gout
10590	MONDO:0005097	squamous cell lung carcinoma
10590	MONDO:0005405	childhood onset asthma
10590	MONDO:0005138	lung carcinoma
10592	MONDO:0020804	basal cell carcinoma
10592	MONDO:0020799	basal cell neoplasm
10592	MONDO:0005192	exocrine pancreatic carcinoma
10592	MONDO:0004989	breast carcinoma
10594	MONDO:0005148	type 2 diabetes mellitus
10594	MONDO:0005041	glaucoma
10594	MONDO:0005109	HIV infectious disease
10594	MONDO:0002177	hyperinsulinism
10594	MONDO:0002146	hypogonadism
10594	MONDO:0015486	keratoconus
10594	MONDO:0004588	night blindness
10594	MONDO:0004843	pathologic nystagmus
10594	MONDO:0011122	obesity disorder
10594	MONDO:0003608	optic atrophy
10594	MONDO:0019200	retinitis pigmentosa
10594	MONDO:0019118	inherited retinal dystrophy
10594	MONDO:0010806	retinitis pigmentosa 13
10598	MONDO:0004975	Alzheimer disease
10598	MONDO:0002277	arteriosclerosis disorder
10598	MONDO:0008383	rheumatoid arthritis
10598	MONDO:0004979	asthma
10598	MONDO:0004992	cancer
10598	MONDO:0021063	malignant colon neoplasm
10598	MONDO:0005233	non-small cell lung carcinoma
10598	MONDO:0024331	colorectal carcinoma
10598	MONDO:0018177	glioblastoma
10598	MONDO:0002909	hyperglycemia
10598	MONDO:0005070	neoplasm
10598	MONDO:0005072	neuroblastoma
10598	MONDO:0009741	neuroblastoma, susceptibility to, 1
10598	MONDO:0005178	osteoarthritis
10598	MONDO:0008143	osteoarthritis susceptibility 1
10598	MONDO:0005180	Parkinson disease
10598	MONDO:0008315	prostate cancer
10598	MONDO:0005159	prostate carcinoma
10598	MONDO:0004989	breast carcinoma
10598	MONDO:0005138	lung carcinoma
10598	MONDO:0002032	colon carcinoma
10598	MONDO:0005008	colorectal adenocarcinoma
10598	MONDO:0002623	pediatric osteosarcoma
10598	MONDO:0024498	glioma susceptibility 1
10599	MONDO:0005096	squamous cell carcinoma
10599	MONDO:0002408	hereditary hyperbilirubinemia
10599	MONDO:0005336	myopathy
10599	MONDO:0009379	Rotor syndrome
10599	MONDO:0004989	breast carcinoma
10599	MONDO:0021100	breast neoplasm
10602	MONDO:0008383	rheumatoid arthritis
10610	MONDO:0005342	IgA glomerulonephritis
10611	MONDO:0004985	bipolar disorder
10611	MONDO:0004992	cancer
10611	MONDO:0005021	dilated cardiomyopathy
10611	MONDO:0007886	uterine corpus leiomyoma
10611	MONDO:0005010	coronary artery disorder
10611	MONDO:0024644	myocardial ischemia
10611	MONDO:0008315	prostate cancer
10611	MONDO:0005159	prostate carcinoma
10611	MONDO:0004989	breast carcinoma
10611	MONDO:0015459	nasopharyngeal carcinoma
10612	MONDO:0005070	neoplasm
10613	MONDO:0014302	hereditary spastic paraplegia 62
10616	MONDO:0005021	dilated cardiomyopathy
10616	MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency
10616	MONDO:0018874	acute myeloid leukemia
10616	MONDO:0014389	polyglucosan body myopathy 1 with or without immunodeficiency
10617	MONDO:0000728	ptosis
10617	MONDO:0005560	brain disorder
10617	MONDO:0020439	patent foramen ovale
10617	MONDO:0003608	optic atrophy
10617	MONDO:0005365	hearing loss disorder
10617	MONDO:0020783	capillary malformation-arteriovenous malformation 1
10617	MONDO:0015204	microlissencephaly
10617	MONDO:0013659	microcephaly-capillary malformation syndrome
10618	MONDO:0005371	mood disorder
10620	MONDO:0015397	craniofacial microsomia
10623	MONDO:0005393	gout
10625	MONDO:0005502	dengue disease
10625	MONDO:0018661	Zika virus infectious disease
10625	MONDO:0008315	prostate cancer
10628	MONDO:0008383	rheumatoid arthritis
10628	MONDO:0004992	cancer
10628	MONDO:0005015	diabetes mellitus
10628	MONDO:0005148	type 2 diabetes mellitus
10628	MONDO:0005041	glaucoma
10628	MONDO:0002909	hyperglycemia
10628	MONDO:0002691	liver cancer
10628	MONDO:0005070	neoplasm
10628	MONDO:0005942	Reye syndrome
10628	MONDO:0021085	gastric neoplasm
10628	MONDO:0018905	diffuse large B-cell lymphoma
10628	MONDO:0005010	coronary artery disorder
10628	MONDO:0024644	myocardial ischemia
10628	MONDO:0018666	hepatoblastoma
10630	MONDO:0004652	bacterial pneumonia
10630	MONDO:0004992	cancer
10630	MONDO:0005096	squamous cell carcinoma
10630	MONDO:0005070	neoplasm
10630	MONDO:0002331	nephrosis
10630	MONDO:0100130	adult acute respiratory distress syndrome
10630	MONDO:0006292	malignant mesothelioma
10630	MONDO:0005438	metastatic malignant neoplasm in the lymph nodes
10631	MONDO:0004979	asthma
10631	MONDO:0019091	bronchopulmonary dysplasia
10631	MONDO:0004992	cancer
10631	MONDO:0005233	non-small cell lung carcinoma
10631	MONDO:0024331	colorectal carcinoma
10631	MONDO:0010679	Duchenne muscular dystrophy
10631	MONDO:0005252	heart failure
10631	MONDO:0005009	congestive heart failure
10631	MONDO:0005044	hypertensive disorder
10631	MONDO:0005068	myocardial infarction
10631	MONDO:0006314	nasal cavity polyp
10631	MONDO:0005070	neoplasm
10631	MONDO:0005076	periodontitis
10631	MONDO:0002771	pulmonary fibrosis
10631	MONDO:0004857	tendinitis
10631	MONDO:0006031	chronic rhinosinusitis
10631	MONDO:0044343	cervical disk degenerative disorder
10631	MONDO:0004989	breast carcinoma
10631	MONDO:0024633	hypertensive nephropathy
10631	MONDO:0010311	Becker muscular dystrophy
10634	MONDO:0018874	acute myeloid leukemia
10636	MONDO:0005101	ulcerative colitis
10636	MONDO:0009960	inflammatory bowel disease 1
10636	MONDO:0005011	Crohn disease
10636	MONDO:0005265	inflammatory bowel disease
10636	MONDO:0005301	multiple sclerosis
10636	MONDO:0008171	nephrolithiasis
10636	MONDO:0024647	urolithiasis
10640	MONDO:0056796	obstructive nephropathy
10640	MONDO:0005417	wet macular degeneration
10641	MONDO:0005070	neoplasm
10641	MONDO:0020310	familial focal epilepsy with variable foci
10641	MONDO:0014924	epilepsy, familial focal, with variable foci 2
10642	MONDO:0004992	cancer
10642	MONDO:0005070	neoplasm
10642	MONDO:0005010	coronary artery disorder
10643	MONDO:0004992	cancer
10643	MONDO:0005070	neoplasm
10643	MONDO:0006292	malignant mesothelioma
10644	MONDO:0005148	type 2 diabetes mellitus
10644	MONDO:0005406	gestational diabetes
10644	MONDO:0007453	maturity-onset diabetes of the young type 2
10645	MONDO:0005148	type 2 diabetes mellitus
10645	MONDO:0008315	prostate cancer
10645	MONDO:0021068	ovarian neoplasm
10645	MONDO:0005008	colorectal adenocarcinoma
10651	MONDO:0004907	alopecia
10652	MONDO:0005148	type 2 diabetes mellitus
10653	MONDO:0004992	cancer
10653	MONDO:0004993	carcinoma
10653	MONDO:0009106	diastematomyelia
10653	MONDO:0005070	neoplasm
10653	MONDO:0018968	iniencephaly
10653	MONDO:0018969	craniorachischisis
10653	MONDO:0006406	sarcomatoid carcinoma
10653	MONDO:0005617	undifferentiated carcinoma
10653	MONDO:0000249	secretory diarrhea
10653	MONDO:0008315	prostate cancer
10653	MONDO:0005159	prostate carcinoma
10653	MONDO:0015459	nasopharyngeal carcinoma
10654	MONDO:0002531	skin neoplasm
10654	MONDO:0006602	porokeratosis
10654	MONDO:0023246	linear porokeratosis
10654	MONDO:0019141	porokeratosis of Mibelli
10657	MONDO:0004975	Alzheimer disease
10657	MONDO:0004976	amyotrophic lateral sclerosis
10657	MONDO:0004992	cancer
10657	MONDO:0005070	neoplasm
10657	MONDO:0005382	bone Paget disease
10657	MONDO:0008315	prostate cancer
10657	MONDO:0005159	prostate carcinoma
10657	MONDO:0004989	breast carcinoma
10658	MONDO:0004975	Alzheimer disease
10658	MONDO:0016107	myotonic dystrophy
10659	MONDO:0004975	Alzheimer disease
10659	MONDO:0008383	rheumatoid arthritis
10659	MONDO:0019810	toxic epidermal necrolysis
10659	MONDO:0008015	motion sickness
10659	MONDO:0018229	Stevens-Johnson syndrome
10659	MONDO:0008315	prostate cancer
10660	MONDO:0004985	bipolar disorder
10660	MONDO:0019154	androgen insensitivity syndrome
10660	MONDO:0004989	breast carcinoma
10660	MONDO:0021100	breast neoplasm
10661	MONDO:0019403	congenital dyserythropoietic anemia
10661	MONDO:0005570	hematologic disorder
10661	MONDO:0020989	hereditary persistence of fetal hemoglobin
10661	MONDO:0015193	hydrops fetalis
10661	MONDO:0002408	hereditary hyperbilirubinemia
10661	MONDO:0019350	hereditary spherocytosis
10661	MONDO:0013355	congenital dyserythropoietic anemia type 4
10663	MONDO:0004992	cancer
10663	MONDO:0005148	type 2 diabetes mellitus
10663	MONDO:0005252	heart failure
10663	MONDO:0005009	congestive heart failure
10663	MONDO:0005070	neoplasm
10663	MONDO:0008315	prostate cancer
10663	MONDO:0005159	prostate carcinoma
10663	MONDO:0004989	breast carcinoma
10664	MONDO:0004992	cancer
10664	MONDO:0004891	hyperopia
10664	MONDO:0005070	neoplasm
10664	MONDO:0006058	Wilms tumor
10664	MONDO:0003432	strabismus
10664	MONDO:0004989	breast carcinoma
10664	MONDO:0021100	breast neoplasm
10664	MONDO:0014213	intellectual disability-feeding difficulties-developmental delay-microcephaly syndrome
10665	MONDO:0005340	alopecia areata
10665	MONDO:0008383	rheumatoid arthritis
10665	MONDO:0004979	asthma
10665	MONDO:0004985	bipolar disorder
10665	MONDO:0005388	primary biliary cholangitis
10665	MONDO:0005148	type 2 diabetes mellitus
10665	MONDO:0005376	membranous glomerulonephritis
10665	MONDO:0004948	B-cell chronic lymphocytic leukemia
10665	MONDO:0005301	multiple sclerosis
10665	MONDO:0009688	myasthenia gravis
10665	MONDO:0021107	narcolepsy
10665	MONDO:0019338	sarcoidosis
10665	MONDO:0005061	lung adenocarcinoma
10665	MONDO:0004951	susceptibility to HIV infection
10666	MONDO:0008383	rheumatoid arthritis
10666	MONDO:0007179	autoimmune disease
10666	MONDO:0018646	sclerosing cholangitis
10666	MONDO:0005101	ulcerative colitis
10666	MONDO:0009960	inflammatory bowel disease 1
10666	MONDO:0024331	colorectal carcinoma
10666	MONDO:0005011	Crohn disease
10666	MONDO:0005265	inflammatory bowel disease
10666	MONDO:0005301	multiple sclerosis
10666	MONDO:0005070	neoplasm
10666	MONDO:0005083	psoriasis
10666	MONDO:0013433	primary sclerosing cholangitis
10666	MONDO:0014414	STAT3-related early-onset multisystem autoimmune disease
10666	MONDO:0014861	autoimmune disease, multisystem, infantile-onset, 2
10667	MONDO:0006040	lactic acidosis
10667	MONDO:0000728	ptosis
10667	MONDO:0005338	open-angle glaucoma
10667	MONDO:0009723	Leigh syndrome
10667	MONDO:0018874	acute myeloid leukemia
10667	MONDO:0011122	obesity disorder
10667	MONDO:0003432	strabismus
10667	MONDO:0004675	mitochondrial encephalomyopathy
10667	MONDO:0001447	detrusor sphincter dyssynergia
10669	MONDO:0002691	liver cancer
10671	MONDO:0004992	cancer
10671	MONDO:0004993	carcinoma
10671	MONDO:0005233	non-small cell lung carcinoma
10671	MONDO:0005096	squamous cell carcinoma
10671	MONDO:0024331	colorectal carcinoma
10671	MONDO:0005070	neoplasm
10671	MONDO:0008380	retinoblastoma
10671	MONDO:0008315	prostate cancer
10671	MONDO:0005159	prostate carcinoma
10671	MONDO:0004989	breast carcinoma
10671	MONDO:0004950	gastric carcinoma
10672	MONDO:0007243	Burkitt lymphoma
10672	MONDO:0020511	precursor B-cell acute lymphoblastic leukemia
10672	MONDO:0018905	diffuse large B-cell lymphoma
10673	MONDO:0008383	rheumatoid arthritis
10673	MONDO:0007179	autoimmune disease
10673	MONDO:0004992	cancer
10673	MONDO:0005342	IgA glomerulonephritis
10673	MONDO:0004948	B-cell chronic lymphocytic leukemia
10673	MONDO:0005556	lupus nephritis
10673	MONDO:0005062	lymphoma
10673	MONDO:0009693	plasma cell myeloma
10673	MONDO:0005301	multiple sclerosis
10673	MONDO:0005070	neoplasm
10673	MONDO:0005371	mood disorder
10678	MONDO:0008383	rheumatoid arthritis
10678	MONDO:0014120	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A13
10681	MONDO:0024331	colorectal carcinoma
10681	MONDO:0004843	pathologic nystagmus
